loja,termo_busca,id,sku,nome,modelo,fabricante,preco_original,preco_venda,desconto,estoque,disponivel,vendedor,avaliacao,qtd_avaliacoes,url,imagem,preco_num,ram_gb,armazenamento_gb,modelo_norm,motivos_exclusao,valida
Kabum,galaxy s26,1029920,,"Celular Samsung Galaxy S26 Ultra De 512gb 12gb Ram De 6.9"" 200+50+10+50mp 12mp - Preto",celular-samsung-galaxy-s26-ultra-sm-s948b-nfc-dual-sim-de-512gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,Samsung,8887.78,7999.0,10.0,27,True,NOVA ERA COMERCIO DE CELULARES LTDA,0.0,0,https://www.kabum.com.br/produto/1029920,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1029920/Celular-Samsung-Galaxy-S26-Ultra-De-512gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235516.webp,7999.0,12.0,512.0,celular-samsung-galaxy-s26-ultra-sm-s948b-nfc-dual-sim-de-512gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,,True
Kabum,galaxy s26,1007575,,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.3"", Violeta - SM-S942BZVSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-violeta-sm-s942bzvszto,Samsung,5332.22,4799.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007575,https://images.kabum.com.br/produtos/fotos/magalu/1007575/Samsung-Galaxy-S26-Violeta-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1779803617.jpg,4799.0,12.0,256.0,smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-violeta-sm-s942bzvszto,,True
Kabum,galaxy s26,1007561,,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, 5G, Inteligência Artificial, Câmera Tripla de 50MP, Tela de 6.3"", Branco - SM-S942BZWSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-5g-inteligencia-artificial-camera-tripla-de-50mp-tela-de-6-3-branco-sm-s942bzwszto,Samsung,5332.22,4799.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007561,https://images.kabum.com.br/produtos/fotos/1007561/samsung-galaxy-s26-256gb_1779803088_original.jpg,4799.0,12.0,256.0,smartphone-samsung-galaxy-s26-256gb-12gb-ram-5g-inteligencia-artificial-camera-tripla-de-50mp-tela-de-6-3-branco-sm-s942bzwszto,,True
Kabum,galaxy s26,1007578,,"Smartphone Samsung Galaxy S26, 256GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.3"", Azul - SM-S942BLBSZTO",smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-azul-sm-s942blbszto,Samsung,5332.22,4799.0,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007578,https://images.kabum.com.br/produtos/fotos/magalu/1007578/Samsung-Galaxy-S26-Azul-5G-256GB-Galaxy-AI-6-3-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4300mAh-Dual-Chip_1776108207.jpg,4799.0,12.0,256.0,smartphone-samsung-galaxy-s26-256gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-3-azul-sm-s942blbszto,,True
Kabum,galaxy s26,1048105,,"Celular Samsung Galaxy S26 Ultra De 256gb 12gb Ram De 6.9"" 200+50+10+50mp 12mp - Preto",celular-samsung-galaxy-s26-ultra-de-256gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,Samsung,7998.89,7199.0,10.0,34,True,NOVA ERA COMERCIO DE CELULARES LTDA,0.0,0,https://www.kabum.com.br/produto/1048105,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1048105/Celular-Samsung-Galaxy-S26-Ultra-De-256gb-12gb-Ram-De-6-9-200-50-10-50mp-12mp-Preto_1784235515.webp,7199.0,12.0,256.0,celular-samsung-galaxy-s26-ultra-de-256gb-12gb-ram-de-6-9-200-50-10-50mp-12mp-preto,,True
Kabum,galaxy s26,1007564,,"Samsung Galaxy S26 Ultra 5G 512GB Galaxy AI Violeta 6,9"" 12GB RAM Câm. Quádrupla 200+50+10+50MP Bateria 5000mAh Dual Chip",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-violeta-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip,Samsung,13099.0,11789.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007564,https://images.kabum.com.br/produtos/fotos/magalu/1007564/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102321.jpg,11789.1,12.0,512.0,samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-violeta-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip,,True
Kabum,galaxy s26,1007577,,"Samsung Galaxy S26 Ultra 5G, 512GB, Galaxy AI, 6.9"", 12GB RAM, Câm. Quádrupla 200+50+10+50MP, Bateria 5000mAh, Dual Chip, Branco",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-branco,Samsung,13099.0,11789.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007577,https://images.kabum.com.br/produtos/fotos/magalu/1007577/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102275.jpg,11789.1,12.0,512.0,samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-branco,,True
Kabum,galaxy s26,1007574,,"Samsung Galaxy S26+ 5G, 512GB, Galaxy AI, 6.7"", 12GB RAM, Câm. Tripla 50+12+10MP, Bateria 4900mAh, Dual Chip, Preto",samsung-galaxy-s26-5g-512gb-galaxy-ai-6-7-12gb-ram-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-preto,Samsung,10799.0,9719.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007574,https://images.kabum.com.br/produtos/fotos/1007574/samsung-galaxy-s26-512g_1772154517_original.jpg,9719.1,12.0,512.0,samsung-galaxy-s26-5g-512gb-galaxy-ai-6-7-12gb-ram-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-preto,,True
Kabum,galaxy s26,1007565,,"Samsung Galaxy S26+ 5G, 512GB, 12GB RAM, Galaxy AI, 6,7"", Câm. Tripla 50+12+10MP, Bateria 4900mAh, Dual Chip, Violeta",samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-violeta,Samsung,10799.0,9719.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007565,https://images.kabum.com.br/produtos/fotos/magalu/1007565/Samsung-Galaxy-S26-Violeta-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102725.jpg,9719.1,12.0,512.0,samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-violeta,,True
Kabum,galaxy s26,1007560,,"Smartphone Samsung Galaxy S26 Ultra, 256GB, 12GB RAM, Snapdragon 8 Elite, Câmera Quádrupla 200MP, Tela de 6.9"", Azul",smartphone-samsung-galaxy-s26-ultra-256gb-12gb-ram-snapdragon-8-elite-camera-quadrupla-200mp-tela-de-6-9-azul,Samsung,11499.0,10349.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007560,https://images.kabum.com.br/produtos/fotos/1007560/samsung-galaxy-s26-ultra_1780942513_original.jpg,10349.1,12.0,256.0,smartphone-samsung-galaxy-s26-ultra-256gb-12gb-ram-snapdragon-8-elite-camera-quadrupla-200mp-tela-de-6-9-azul,,True
Kabum,galaxy s26,1007566,,"Samsung Galaxy S26+ 5G 512GB, 12GB RAM, Galaxy AI, 6,7"", Câm. Tripla 50+12+10MP, Bateria, 4900mAh, Dual Chip, Branco",samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-branco,Samsung,10799.0,9719.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007566,https://images.kabum.com.br/produtos/fotos/magalu/1007566/Samsung-Galaxy-S26-Branco-5G-512GB-Galaxy-AI-6-7-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4900mAh-Dual-Chip_1783102378.jpg,9719.1,12.0,512.0,samsung-galaxy-s26-5g-512gb-12gb-ram-galaxy-ai-6-7-cam-tripla-50-12-10mp-bateria-4900mah-dual-chip-branco,,True
Kabum,galaxy s26,1007569,,"Samsung Galaxy S26 Ultra 5G, 512GB, Galaxy AI, 6,9"", 12GB RAM, Câm. Quádrupla 200+50+10+50MP, Bateria 5000mAh, Dual Chip, Azul",samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-azul,Samsung,13099.0,11789.1,10.0,0,True,MagaLu,0.0,0,https://www.kabum.com.br/produto/1007569,https://images.kabum.com.br/produtos/fotos/magalu/1007569/Samsung-Galaxy-S26-Ultra-5G-512GB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102213.jpg,11789.1,12.0,512.0,samsung-galaxy-s26-ultra-5g-512gb-galaxy-ai-6-9-12gb-ram-cam-quadrupla-200-50-10-50mp-bateria-5000mah-dual-chip-azul,,True
Kabum,galaxy s26,1007568,,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,11499.0,10349.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007568,https://images.kabum.com.br/produtos/fotos/magalu/1007568/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Preto-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102080.jpg,10349.1,,,samsung-galaxy-s26-ultra,,True
Kabum,galaxy s26,1007583,,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,15499.0,13949.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007583,https://images.kabum.com.br/produtos/fotos/magalu/1007583/Samsung-Galaxy-S26-Ultra-5G-1TB-Galaxy-AI-Azul-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1780941952.jpg,13949.1,,,samsung-galaxy-s26-ultra,,True
Kabum,galaxy s26,1007571,,SAMSUNG GALAXY S26+ 256G,samsung-galaxy-s26-256g,Samsung,9199.0,8279.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007571,https://images.kabum.com.br/produtos/fotos/1007571/samsung-galaxy-s26-256g_1787337230_original.jpg,8279.1,,,samsung-galaxy-s26-256g,,True
Kabum,galaxy s26,1007584,,"Smartphone Samsung Galaxy S26+, 512GB, 12GB RAM, Octa Core, Câmera Tripla de 50MP, Tela de 6.7"", Azul - SM-S947BLBSZTO",smartphone-samsung-galaxy-s26-512gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-7-azul-sm-s947blbszto,Samsung,10799.0,9719.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007584,https://images.kabum.com.br/produtos/fotos/1007584/samsung-galaxy-s26-512g_1779814961_original.jpg,9719.1,12.0,512.0,smartphone-samsung-galaxy-s26-512gb-12gb-ram-octa-core-camera-tripla-de-50mp-tela-de-6-7-azul-sm-s947blbszto,,True
Kabum,galaxy s26,1007567,,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,11499.0,10349.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007567,https://images.kabum.com.br/produtos/fotos/magalu/1007567/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Violeta-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783102137.jpg,10349.1,,,samsung-galaxy-s26-ultra,,True
Kabum,galaxy s26,1011900,,Capa Protetora Robusta Magnética Samsung Galaxy S26+ Preto,capa-protetora-robusta-magnetica-samsung-galaxy-s26-preto,Samsung,219.0,219.0,0.0,0,True,MASTERCELL,0.0,0,https://www.kabum.com.br/produto/1011900,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011900/Capa-Protetora-Robusta-Magn-tica-Samsung-Galaxy-S26-Preto_1790072025.jpg,219.0,,,capa-protetora-robusta-magnetica-samsung-galaxy-s26-preto,preço incompatível com smartphone do escopo,False
Kabum,galaxy s26,1007572,,SAMSUNG GALAXY S26 ULTRA,samsung-galaxy-s26-ultra,Samsung,11499.0,10349.1,10.0,0,True,Magalu,0.0,0,https://www.kabum.com.br/produto/1007572,https://images.kabum.com.br/produtos/fotos/magalu/1007572/Samsung-Galaxy-S26-Ultra-5G-256GB-Galaxy-AI-Branco-6-9-12GB-RAM-C-m-Qu-drupla-200-50-10-50MP-Bateria-5000mAh-Dual-Chip_1783101995.jpg,10349.1,,,samsung-galaxy-s26-ultra,,True
Kabum,galaxy s26,1011906,,Capa Protetora Slim Magnética Samsung Galaxy S26+ Cinza,capa-protetora-slim-magnetica-samsung-galaxy-s26-cinza,Samsung,189.0,189.0,0.0,0,True,MASTERCELL,0.0,0,https://www.kabum.com.br/produto/1011906,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011906/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Cinza_1790072022.jpg,189.0,,,capa-protetora-slim-magnetica-samsung-galaxy-s26-cinza,preço incompatível com smartphone do escopo,False
Kabum,galaxy s26,1011929,,Capa Protetora Slim Magnética Samsung Galaxy S26+ Azul Claro,capa-protetora-slim-magnetica-samsung-galaxy-s26-azul-claro,Samsung,189.0,189.0,0.0,0,True,MASTERCELL,0.0,0,https://www.kabum.com.br/produto/1011929,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1011929/Capa-Protetora-Slim-Magn-tica-Samsung-Galaxy-S26-Azul-Claro_1790072024.jpg,189.0,,,capa-protetora-slim-magnetica-samsung-galaxy-s26-azul-claro,preço incompatível com smartphone do escopo,False
Kabum,galaxy s26,1072794,,Cabo Samsung Usb-c S24 Ultra S26 Ultra S25ultra S26,cabo-samsung-usb-c-s24-ultra-s26-ultra-s25ultra-s26,Samsung,24.99,24.99,0.0,0,True,TYRU SHOPs,0.0,0,https://www.kabum.com.br/produto/1072794,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072794/Cabo-Samsung-Usb-c-S24-Ultra-S26-Ultra-S25ultra-S26_1789061626.png,24.99,,,cabo-samsung-usb-c-s24-ultra-s26-ultra-s25ultra-s26,preço incompatível com smartphone do escopo,False
Kabum,galaxy s26,1072798,,Cabo Samsung Usb-c Pra Usb-c A36 A56 A57 S24fe S25fe S26fe,cabo-samsung-usb-c-pra-usb-c-a36-a56-a57-s24fe-s25fe-s26fe,Samsung,24.99,24.99,0.0,0,True,TYRU SHOPs,0.0,0,https://www.kabum.com.br/produto/1072798,https://images.kabum.com.br/produtos/fotos/sync_mirakl/1072798/Cabo-Samsung-Usb-c-Pra-Usb-c-A36-A56-A57-S24fe-S25fe-S26fe_1789061628.png,24.99,,,cabo-samsung-usb-c-pra-usb-c-a36-a56-a57-s24fe-s25fe-s26fe,preço incompatível com smartphone do escopo,False
Kabum,galaxy s25,703060,,"Samsung Galaxy S25 5G 256GB Galaxy AI Prata 6,2"" 12GB RAM Câm. Tripla 50+12+10MP Bateria 4000mAh Dual Chip",samsung-galaxy-s25-5g-256gb-galaxy-ai-prata-6-2-12gb-ram-cam-tripla-50-12-10mp-bateria-4000mah-dual-chip,Samsung,4332.22,3899.0,10.0,0,True,Magalu,5.0,3,https://www.kabum.com.br/produto/703060,https://images.kabum.com.br/produtos/fotos/magalu/703060/Samsung-Galaxy-S25-5G-256GB-Galaxy-AI-Prata-6-2-12GB-RAM-C-m-Tripla-50-12-10MP-Bateria-4000mAh-Dual-Chip_1750435492.jpg,3899.0,12.0,256.0,samsung-galaxy-s25-5g-256gb-galaxy-ai-prata-6-2-12gb-ram-cam-tripla-50-12-10mp-bateria-4000mah-dual-chip,,True
Kabum,galaxy s25,927090,,"Smartphone Samsung Galaxy S25 Fe 5g 256gb Jetblack, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7""",smartphone-samsung-galaxy-s25-fe-5g-256gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,3999.0,3599.1,10.0,0,True,Magalu,5.0,1,https://www.kabum.com.br/produto/927090,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927090/Smartphone-Samsung-Galaxy-S25-Fe-5g-256gb-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787648932.jpg,3599.1,,256.0,smartphone-samsung-galaxy-s25-fe-5g-256gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,,True
Kabum,galaxy s25,927091,,"Smartphone Samsung Galaxy S25 Fe 5g 128GB Jetblack, Ram 8GB, Câmera 50mp, Selfie De 12mp, Tela 6.7""",smartphone-samsung-galaxy-s25-fe-5g-128gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,Samsung,3332.22,2999.0,10.0,0,True,MagaLu,5.0,3,https://www.kabum.com.br/produto/927091,https://images.kabum.com.br/produtos/fotos/sync_mirakl/927091/Smartphone-Samsung-Galaxy-S25-Fe-5g-128GB-Jetblack-Ram-8GB-C-mera-50mp-Selfie-De-12mp-Tela-6-7-_1787746126.jpg,2999.0,,128.0,smartphone-samsung-galaxy-s25-fe-5g-128gb-jetblack-ram-8gb-camera-50mp-selfie-de-12mp-tela-6-7-,,True
Kabum,galaxy s25,703055,,Smartphone Samsung Galaxy S25 256gb 5g 12mp 50mp 6.2” Azul Marinho,smartphone-samsung-galaxy-s25-camera-tripla-256-gb-5g-azul-marinho-s931b,Samsung,4332.22,3899.0,10.0,0,True,Magalu,5.0,1,https://www.kabum.com.br/produto/703055,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703055/Smartphone-Samsung-Galaxy-S25-256gb-5g-12mp-50mp-6-2-Azul-Marinho_1772823821.jpg,3899.0,,256.0,smartphone-samsung-galaxy-s25-camera-tripla-256-gb-5g-azul-marinho-s931b,,True
Kabum,galaxy s25,703054,,"Smartphone Samsung Galaxy S25 Ultra 256gb 5g - Titânio Preto, Com Caneta S Pen, Galaxy Ai, Câmera Quadrupla 200mp + Selfie 12mp, Ram 12gb, Tela 6.9”",smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-preto-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,Samsung,5998.89,5399.0,10.0,0,True,Magalu,5.0,1,https://www.kabum.com.br/produto/703054,https://images.kabum.com.br/produtos/fotos/sync_mirakl/703054/Smartphone-Samsung-Galaxy-S25-Ultra-256gb-5g-Tit-nio-Preto-Com-Caneta-S-Pen-Galaxy-Ai-C-mera-Quadrupla-200mp-Selfie-12mp-Ram-12gb-Tela-6-9-_1771852526.jpg,5399.0,,256.0,smartphone-samsung-galaxy-s25-ultra-256gb-5g-titanio-preto-com-caneta-s-pen-galaxy-ai-camera-quadrupla-200mp-selfie-12mp-ram-12gb-tela-6-9-,,True
